Specimen_Number,Specimen_Letter,Measurement_Type,Measurement_(mm),Locality_Num,Pit,Level_mean,Level_min,Level_max,Drawer,Higher_Classification,Family,MS_classification,Element,NISP,Details,Notes,Quadrant,GMM?,TeethCorrosion
29371,NA,Dentary_LDR,8.437,41229,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",75,NA,crown
29373,NA,Dentary_LDR,8.436,41229,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1R,"closed mk, no tubercle",75,NA,crown
29378,NA,Frontal_GL,5.158,41229,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29378,NA,Frontal_PW,5.219,41229,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29378,NA,Frontal_SW,1.335,41229,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29379,NA,Frontal_SW,1.198,41229,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
29380,NA,Frontal_GL,5.22,41229,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29380,NA,Frontal_PW,4.85,41229,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29380,NA,Frontal_SW,1.229,41229,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29386,NA,Frontal_GL,8.592,41229,1D/E,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,Phrynosoma,frontal,1,NA,NA,75,NA,NA
29386,NA,Frontal_SW,2.49,41229,1D/E,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,Phrynosoma,frontal,1,NA,NA,75,NA,NA
29387,NA,Frontal_GL,7.878,41229,1D/E,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,frontal,1,NA,NA,75,NA,NA
29388,NA,Frontal_SW,2.922,41229,1D/E,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,Phrynosoma,frontal,1,NA,NA,75,NA,NA
29392,NA,Frontal_GL,5.309,41229,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29392,NA,Frontal_SW,1.033,41229,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29397,NA,Maxilla_LDR,4.837,41229,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,NA,maxilla,1,1R,NA,75,NA,none
29398,NA,Dentary_LDR,6.91,41229,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,75,NA,shaft
29400,NA,Dentary_LDR,7.078,41229,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,100,NA,crown
29407,b,Frontal_GL,4.023,41229,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29407,b,Frontal_PW,4.636,41229,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29407,b,Frontal_SW,0.913,41229,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29408,NA,Frontal_GL,5.762,41229,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
29408,NA,Frontal_SW,1.115,41229,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
29409,NA,Maxilla_LDR,6.468,41229,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1R,NA,100,NA,none
29416,NA,Dentary_LDR,6.562,41229,1C,252.5,250,255,2.00E+12,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,75,NA,shaft
29420,NA,Dentary_LDR,9.203,41229,1D,257.5,255,260,2.00E+13,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",75,NA,none
29458,NA,Maxilla_LDR,5.701,41229,1,147.5,145,150,2C13,lizard,Phrynosomatidae,NA,maxilla,1,1L,NA,100,YES,none
29791,NA,Frontal_SW,1.227,41229,1B,142.5,140,145,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
29791,NA,Frontal_GL,4.905,41229,1B,142.5,140,145,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
29800,NA,Maxilla_LDR,5.82,41229,1B,142.5,140,145,NA,lizard,NA,NA,maxilla,1,1L,NA,100,NA,crown
29803,NA,Dentary_LDR,7.247,41229,1B,142.5,140,145,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,100,NA,crown
29817,NA,Frontal_SW,1.19,41229,1B,47.5,45,50,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
29820,NA,Frontal_SW,1.01,41229,1B,47.5,45,50,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
29820,NA,Frontal_GL,6.014,41229,1B,47.5,45,50,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
29827,NA,Articular_WR,1.708,41229,1B,67.5,65,70,NA,lizard,Phrynosomatidae,NA,compound bone,1,1R,NA,100,NA,bone
29854,NA,Dentary_LDR,6.13,41229,1B,87.5,85,90,NA,lizard,Scincidae,NA,dentary,1,1R,NA,100,NA,crown
29862,NA,Articular_WR,1.752,41229,1B,87.5,85,90,NA,lizard,Phrynosomatidae,NA,compound bone,1,1R,NA,100,NA,NA
29863,NA,Articular_WR,1.93,41229,1B,87.5,85,90,NA,lizard,Phrynosomatidae,NA,compound bone,1,1L,NA,100,NA,NA
29864,NA,Articular_WR,2.163,41229,1B,87.5,85,90,NA,lizard,Phrynosomatidae,NA,compound bone,1,1L,NA,100,NA,NA
29887,NA,Dentary_LDR,6.929,41229,1B,187.5,185,190,NA,lizard,Anguidae,Ophisaurus,dentary,1,1L,NA,100,NA,crown
29944,NA,Dentary_LDR,6.348,41229,1B +aux under rock A,209,200,218,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,crown
29952,NA,Frontal_SW,0.742,41229,1B,32.5,30,35,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29952,NA,Frontal_GL,4.143,41229,1B,32.5,30,35,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29952,NA,Frontal_PW,4.043,41229,1B,32.5,30,35,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29960,NA,Articular_WR,1.848,41229,1B,32.5,30,35,NA,lizard,Phrynosomatidae,NA,compound bone,1,1R,NA,100,NA,NA
29968,NA,Frontal_SW,1.014,41229,1B,37.5,35,40,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29968,NA,Frontal_GL,5.302,41229,1B,37.5,35,40,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
29970,NA,Articular_WR,1.693,41229,1B,37.5,35,40,NA,lizard,Phrynosomatidae,NA,compound bone,1,1R,NA,100,NA,NA
29971,NA,Quadrate_GH,3.112,41229,1B,37.5,35,40,NA,lizard,Phrynosomatidae,NA,quadrate,1,1L,NA,100,NA,NA
29998,NA,Dentary_LDR,5.601,41229,1B,137.5,135,140,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,75,NA,crown
30021,NA,Frontal_SW,1.784,41229,1D,327.5,325,330,NA,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,frontal,1,NA,NA,75,NA,NA
30037,NA,Maxilla_LDR,6.106,41229,1B,72.5,70,75,NA,lizard,Phrynosomatidae,NA,maxilla,1,1R,NA,100,NA,none
30075,NA,Dentary_LDR,10.511,41229,1B,17.5,15,20,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,75,NA,crown
30101,NA,Maxilla_LDR,9.604,41229,1,57.5,55,60,NA,lizard,Phrynosomatidae,NA,maxilla,1,1L,NA,100,NA,shaft_crown
30105,NA,Frontal_SW,1.353,41229,1,57.5,55,60,NA,lizard,Teiidae,NA,frontal,1,NA,NA,75,NA,NA
30106,NA,Maxilla_LDR,5.787,41229,1,57.5,55,60,NA,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1R,NA,100,NA,none
30111,NA,Frontal_SW,1.138,41229,1,57.5,55,60,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
30127,NA,Dentary_LDR,6.327,41229,1,62.5,60,65,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,crown
30172,NA,Dentary_LDR,6.463,41229,1,52.5,50,55,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1R,NA,75,NA,crown
30195,NA,Frontal_SW,0.685,41229,1,52.5,50,55,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
30200,NA,Maxilla_LDR,4.556,41229,1,37.5,35,40,NA,lizard,Phrynosomatidae,NA,maxilla,1,1L,NA,100,NA,crown
30226,NA,Frontal_SW,0.942,41229,1,47.5,45,50,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
30226,NA,Frontal_GL,4.451,41229,1,47.5,45,50,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
30230,NA,Dentary_LDR,6.826,41229,1,47.5,45,50,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,shaft_crown
30254,NA,Dentary_LDR,5.42,41229,1,22.5,20,25,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,crown
30255,NA,Dentary_LDR,6.005,41229,1,22.5,20,25,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,crown
30264,b,Articular_WR,1.93,41229,1,42.5,40,45,NA,lizard,Phrynosomatidae,NA,compound bone,2,"1L,1R",NA,75,NA,NA
30264,a,Articular_WR,1.993,41229,1,42.5,40,45,NA,lizard,Phrynosomatidae,NA,compound bone,2,"1L,1R",NA,75,NA,NA
30293,NA,Dentary_LDR,6.204,41229,1,27.5,25,30,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,75,NA,crown
30294,NA,Frontal_SW,1.274,41229,1,27.5,25,30,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
30317,NA,Dentary_LDR,7.023,41229,1,17.5,15,20,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,crown
30318,NA,Articular_WR,2.003,41229,1,17.5,15,20,NA,lizard,Phrynosomatidae,NA,compound bone,1,1R,NA,100,NA,NA
30320,NA,Maxilla_LDR,4.964,41229,1,17.5,15,20,NA,lizard,Phrynosomatidae,NA,maxilla,1,1L,NA,100,NA,crown
30345,NA,Frontal_SW,1.248,41229,1,7.5,5,10,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
30373,NA,Frontal_SW,1.079,41229,1,72.5,70,75,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
30373,NA,Frontal_PW,4.143,41229,1,72.5,70,75,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
30373,NA,Frontal_GL,5.183,41229,1,72.5,70,75,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
30394,NA,Dentary_LDR,9.747,41229,1,92.5,90,95,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,75,NA,shaft_crown
30427,NA,Dentary_LDR,4.884,41229,1 SE corner,220,NA,220,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,crown
30438,NA,Quadrate_GH,3.678,41229,1,132.5,130,135,NA,lizard,Scincidae,NA,quadrate,1,1L,NA,100,NA,NA
30439,NA,Dentary_LDR,5.853,41229,1,132.5,130,135,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,crown
30460,NA,Quadrate_GH,4.225,41229,1,127.5,125,130,NA,lizard,Scincidae,NA,quadrate,1,1L,NA,100,NA,NA
30464,NA,Dentary_LDR,5.464,41229,1,127.5,125,130,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,100,NA,crown
30474,NA,Dentary_LDR,8.791,41229,1,127.5,125,130,NA,lizard,Scincidae,NA,dentary,1,1L,NA,100,NA,none
30492,NA,Dentary_LDR,6.381,41229,1,112.5,110,115,NA,lizard,Anguidae,Ophisaurus,dentary,1,1R,NA,100,NA,none
30496,NA,Dentary_LDR,6.454,41229,1,112.5,110,115,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,100,NA,none
30498,NA,Dentary_LDR,7.66,41229,1,112.5,110,115,NA,lizard,Teiidae,NA,dentary,1,1R,NA,75,NA,crown
30502,NA,Dentary_LDR,5.299,41229,1,147.5,145,150,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,crown
30506,NA,Dentary_LDR,4.928,41229,1,147.5,145,150,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,crown
30511,NA,Dentary_LDR,7.973,41229,1,147.5,145,150,NA,lizard,Scincidae,NA,dentary,1,1R,NA,100,NA,none
30545,NA,Dentary_LDR,6.596,41229,1,142.5,140,145,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,crown
30561,NA,Quadrate_GH,4.006,41229,1,142.5,140,145,NA,lizard,Scincidae,NA,quadrate,1,1L,NA,100,NA,NA
30565,NA,Dentary_LDR,6.461,41229,1,77.5,75,80,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,100,NA,crown
30566,NA,Dentary_LDR,5.448,41229,1,77.5,75,80,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,crown
30567,NA,Dentary_LDR,5.692,41229,1,77.5,75,80,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,shaft_crown
30573,NA,Dentary_LDR,7.995,41229,1,77.5,75,80,NA,lizard,Teiidae,NA,dentary,1,1R,NA,100,NA,none
30574,NA,Dentary_LDR,6.607,41229,1,77.5,75,80,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,crown
30576,NA,Dentary_LDR,6.669,41229,1,77.5,75,80,NA,lizard,Teiidae,NA,dentary,1,1L,NA,100,NA,none
30577,NA,Dentary_LDR,6.12,41229,1,77.5,75,80,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,crown
30580,NA,Dentary_LDR,7.546,41229,1,77.5,75,80,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,none
30607,NA,Dentary_LDR,6.477,41229,1,117.5,115,120,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,100,NA,crown
30628,NA,Dentary_LDR,6.458,41229,1,82.5,80,85,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,crown
30630,NA,Dentary_LDR,7.052,41229,1,82.5,80,85,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,100,NA,crown
30631,NA,Maxilla_LDR,7.413,41229,1,82.5,80,85,NA,lizard,Scincidae,NA,maxilla,1,1R,NA,100,NA,crown
30633,NA,Articular_WR,1.852,41229,1,82.5,80,85,NA,lizard,Phrynosomatidae,NA,compound bone,1,1L,NA,100,NA,NA
30635,NA,Maxilla_LDR,7.052,41229,1,82.5,80,85,NA,lizard,Teiidae,NA,maxilla,1,1R,NA,100,NA,none
30694,NA,Frontal_SW,1.373,41229,1B,167.5,165,170,NA,lizard,Phrynosomatidae,cf. Sceloporus,frontal,1,NA,NA,75,NA,NA
30704,NA,Quadrate_GH,2.972,41229,1B,167.5,165,170,NA,lizard,Anguidae,Ophisaurus,quadrate,1,1R,NA,100,NA,NA
30706,NA,Articular_WR,1.95,41229,1B,167.5,165,170,NA,lizard,Anguidae,Ophisaurus,compound bone,1,1R,NA,75,NA,NA
30718,NA,Frontal_SW,0.951,41229,1B,162.5,160,165,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
30745,NA,Maxilla_LDR,5.422,41229,1B,122.5,120,125,NA,lizard,Phrynosomatidae,NA,maxilla,1,1R,NA,100,NA,crown
30763,NA,Articular_WR,2.976,41229,1B,192.5,190,195,NA,lizard,Scincidae,NA,compound bone,1,1R,NA,100,NA,NA
30764,NA,Articular_WR,1.639,41229,1B,192.5,190,195,NA,lizard,Anguidae,Ophisaurus,compound bone,1,1R,NA,100,NA,NA
30803,NA,Frontal_GL,6.176,41229,1B,182.5,180,185,NA,lizard,Anguidae,Ophisaurus,frontal,1,1L,NA,100,NA,NA
30815,NA,Articular_WR,2.067,41229,1B,132.5,130,135,NA,lizard,Phrynosomatidae,NA,compound bone,1,1L,NA,100,NA,NA
30816,NA,Articular_WR,1.913,41229,1B,132.5,130,135,NA,lizard,Phrynosomatidae,NA,compound bone,1,1R,NA,100,NA,NA
30821,NA,Articular_WR,3.274,41229,1B,132.5,130,135,NA,lizard,Scincidae,NA,compound bone,1,1L,NA,75,NA,NA
30865,NA,Frontal_SW,0.791,41229,1A,112.5,110,115,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
30866,NA,Maxilla_LDR,4.105,41229,1A,112.5,110,115,NA,lizard,Phrynosomatidae,NA,maxilla,1,1L,NA,100,NA,none
30886,NA,Frontal_SW,0.764,41229,1A,117.5,115,120,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
30891,NA,Articular_WR,1.725,41229,1A,117.5,115,120,NA,lizard,Phrynosomatidae,NA,compound bone,1,1R,NA,75,NA,NA
30903,NA,Maxilla_LDR,4.414,41229,1A,22.5,20,25,NA,lizard,Phrynosomatidae,NA,maxilla,1,1R,NA,100,NA,crown
30911,a,Articular_WR,2.232,41229,1A,22.5,20,25,NA,lizard,Phrynosomatidae,NA,compound bone,3,3L,NA,100,NA,NA
30911,c,Articular_WR,1.835,41229,1A,22.5,20,25,NA,lizard,Phrynosomatidae,NA,compound bone,3,3L,NA,100,NA,NA
30911,b,Articular_WR,1.63,41229,1A,22.5,20,25,NA,lizard,Phrynosomatidae,NA,compound bone,3,3L,NA,100,NA,NA
30914,NA,Frontal_SW,1.043,41229,1A,22.5,20,25,NA,lizard,cf. Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
30924,NA,Dentary_LDR,7.535,41229,1A,132.5,130,135,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,100,NA,none
30932,NA,Maxilla_LDR,5.762,41229,1A,132.5,130,135,NA,lizard,Phrynosomatidae,NA,maxilla,1,1L,NA,100,NA,none
30938,NA,Frontal_GL,5.134,41229,1A,62.5,60,65,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
30938,NA,Frontal_SW,0.876,41229,1A,62.5,60,65,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
30941,NA,Articular_WR,1.916,41229,1A,62.5,60,65,NA,lizard,Phrynosomatidae,NA,compound bone,1,1L,NA,100,NA,NA
30943,NA,Maxilla_LDR,5.912,41229,1A,62.5,60,65,NA,lizard,Phrynosomatidae,NA,maxilla,1,1L,NA,100,NA,crown
30944,NA,Maxilla_LDR,5.53,41229,1A,62.5,60,65,NA,lizard,Phrynosomatidae,NA,maxilla,1,1R,NA,100,NA,crown
30971,NA,Dentary_LDR,6.522,41229,1A,137.5,135,140,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,none
31016,NA,Dentary_LDR,6.212,41229,1A,2.5,0,5,NA,lizard,Phrynosomatidae,NA,dentary,1,1R,NA,100,NA,none
31027,NA,Articular_WR,1.776,41229,1A,17.5,15,20,NA,lizard,Phrynosomatidae,NA,compound bone,1,1R,NA,100,NA,NA
31030,NA,Frontal_SW,1.438,41229,1A,17.5,15,20,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
31031,NA,Frontal_SW,0.996,41229,1A,17.5,15,20,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
31032,NA,Frontal_SW,1.011,41229,1A,17.5,15,20,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
31051,NA,Frontal_SW,0.852,41229,1A,137.5,135,140,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
31051,NA,Frontal_PW,3.958,41229,1A,137.5,135,140,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
31051,NA,Frontal_GL,4.181,41229,1A,137.5,135,140,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
31056,NA,Articular_WR,2.143,41229,1A,137.5,135,140,NA,lizard,Phrynosomatidae,NA,articular,1,1R,NA,100,NA,NA
31060,NA,Frontal_GL,5.385,41229,1A,57.5,55,60,NA,lizard,Scincidae,NA,frontal,1,1R,NA,100,NA,NA
31063,NA,Dentary_LDR,4.714,41229,1A,57.5,55,60,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,none
31064,NA,Dentary_LDR,5.839,41229,1A,57.5,55,60,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,none
31065,NA,Dentary_LDR,5.206,41229,1A,57.5,55,60,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,crown
31077,NA,Articular_WR,2.332,41229,1A,57.5,55,60,NA,lizard,Phrynosomatidae,NA,compound bone,1,1L,NA,75,NA,NA
31096,NA,Frontal_SW,0.83,41229,1A,57.5,55,60,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
31096,NA,Frontal_GL,4.896,41229,1A,57.5,55,60,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
31109,NA,Frontal_GL,8.581,41229,1A,127.5,125,130,NA,lizard,Scincidae,NA,frontal,1,1R,NA,100,NA,NA
31134,a,Quadrate_GH,3.878,41229,1A,177.5,175,180,NA,lizard,Scincidae,NA,quadrate,1,1R,NA,100,NA,NA
31134,b,Quadrate_GH,3.872,41229,1A,177.5,175,180,NA,lizard,Scincidae,NA,quadrate,1,1R,NA,100,NA,NA
31193,NA,Dentary_LDR,6.385,41229,1A,97.5,145,50,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,none
31195,NA,Dentary_LDR,8.362,41229,1A,97.5,145,50,NA,lizard,cf. Anguidae,NA,dentary,1,1L,NA,75,NA,crown
31217,NA,Quadrate_GH,2.932,41229,1A,182.5,180,185,NA,lizard,Phrynosomatidae,NA,quadrate,1,1R,NA,100,NA,NA
31218,NA,Frontal_GL,6.409,41229,1A,182.5,180,185,NA,lizard,Anguidae,Ophisaurus,frontal,1,1R,NA,100,NA,NA
31241,NA,Frontal_SW,1.072,41229,1A,172.5,170,175,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
31264,NA,Dentary_LDR,5.994,41229,1A,157.5,155,160,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,crown
31266,NA,Frontal_SW,1.304,41229,1A,157.5,155,160,NA,lizard,Phrynosomatidae,cf. Sceloporus,frontal,1,NA,NA,75,NA,NA
31267,NA,Frontal_SW,0.959,41229,1A,157.5,155,160,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
31267,NA,Frontal_PW,4.116,41229,1A,157.5,155,160,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
31267,NA,Frontal_GL,4.243,41229,1A,157.5,155,160,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
31298,NA,Articular_WR,2.233,41229,1A,155,145,165,NA,lizard,Phrynosomatidae,NA,compound bone,1,1L,NA,100,NA,NA
31312,a,Quadrate_GH,3.046,41229,1A,47.5,45,50,NA,lizard,Phrynosomatidae,cf. Sceloporus,quadrate,2,"1L,1R",NA,100,NA,NA
31312,b,Quadrate_GH,3.283,41229,1A,47.5,45,50,NA,lizard,Phrynosomatidae,cf. Sceloporus,quadrate,2,"1L,1R",NA,100,NA,NA
31313,NA,Articular_WR,1.381,41229,1A,47.5,45,50,NA,lizard,Phrynosomatidae,NA,compound bone,1,1R,NA,100,NA,NA
31326,a,Frontal_SW,0.936,41229,1A,47.5,45,50,NA,lizard,cf. Phrynosomatidae,NA,frontal,2,NA,NA,75,NA,NA
31326,b,Frontal_SW,1.156,41229,1A,47.5,45,50,NA,lizard,cf. Phrynosomatidae,NA,frontal,2,NA,NA,75,NA,NA
31327,NA,Dentary_LDR,5.905,41229,1A,47.5,45,50,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,75,NA,crown
31338,NA,Dentary_LDR,5.881,41229,1A,97.5,95,100,NA,lizard,Teiidae,NA,dentary,1,1R,tricuspid,100,NA,none
31361,NA,Frontal_SW,1.019,41229,1A,77.5,75,80,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
31361,NA,Frontal_GL,5.312,41229,1A,77.5,75,80,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
31366,NA,Maxilla_LDR,6.111,41229,1A,77.5,75,80,NA,lizard,Phrynosomatidae,NA,maxilla,1,1L,NA,100,NA,none
31431,NA,Articular_WR,2.026,41229,1A,42.5,40,45,NA,lizard,Phrynosomatidae,NA,compound bone,1,1L,NA,75,NA,NA
31434,NA,Articular_WR,2.201,41229,1A,7.5,5,10,NA,lizard,Phrynosomatidae,NA,compound bone,1,1L,NA,75,NA,NA
31438,NA,Dentary_LDR,5.647,41229,1A,7.5,5,10,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1R,NA,75,NA,none
31441,NA,Dentary_LDR,5.773,41229,1A,7.5,5,10,NA,lizard,Phrynosomatidae,NA,dentary,1,1L,NA,100,NA,crown
31474,NA,Dentary_LDR,6.398,41229,1A,27.5,25,30,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1R,NA,100,NA,crown
31494,NA,Dentary_LDR,5.951,41229,1A,72.5,70,75,NA,lizard,Scincidae,NA,dentary,1,1L,NA,100,NA,none
31510,NA,Frontal_SW,1.116,41229,1A,67.5,65,70,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
31510,NA,Frontal_PW,5.188,41229,1A,67.5,65,70,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
31510,NA,Frontal_GL,5.624,41229,1A,67.5,65,70,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,100,NA,NA
31518,NA,Frontal_SW,1.18,41229,1A,67.5,65,70,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
31538,NA,Frontal_SW,1.033,41229,1A,52.5,50,55,NA,lizard,Phrynosomatidae,NA,frontal,1,NA,NA,75,NA,NA
31554,NA,Maxilla_LDR,5.694,41229,1A,102.5,100,105,NA,lizard,Phrynosomatidae,NA,maxilla,1,1R,NA,100,NA,none
31561,NA,Dentary_LDR,9.244,41229,1A,82.5,80,85,NA,lizard,Teiidae,NA,dentary,1,1L,NA,100,NA,none
31568,NA,Articular_WR,2.304,41229,1A,82.5,80,85,NA,lizard,Phrynosomatidae,NA,compound bone,1,1R,NA,100,NA,NA
