Locality_Num,Catalogue_Num,Pit,Level_mean,Level_min,Level_max,Drawer,Higher_Classification,Family,MS_classification,Element,NISP,Details,Notes,Quadrant,GMM?,TeethCorrosion
41229,25945,1D/E,222.5,220,225,2.00E+07,lizard,Crotaphytidae,,jugal,1,1L,,100,,
41229,25946,1D/E,222.5,220,225,2.00E+07,lizard,,,humerus,3,3L,,100,,
41229,25947,1D/E,222.5,220,225,2.00E+07,lizard,,,femur,9,9L,,100,,
41229,25948,1D/E,222.5,220,225,2.00E+07,lizard,,,femur,10,10R,,100,,
41229,25949,1D/E,222.5,220,225,2.00E+07,lizard,,,vertebra,18,,,,,
41229,25951,1D/E,222.5,220,225,2.00E+07,lizard,,,scapulocorocoid,3,3L,,100,,
41229,26006,1C,222.5,220,225,2.00E+07,lizard,,,vertebra,53,,,,,
41229,26007,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,26008,1C,222.5,220,225,2.00E+07,lizard,Scincidae,Scincinae,frontal,1,1R,,100,,
41229,26009,1C,222.5,220,225,2.00E+07,lizard,,,humerus,1,1R,,100,,
41229,26010,1C,222.5,220,225,2.00E+07,lizard,,,femur,1,1R,,75,,
41229,26011,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,none
41229,26012,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,,maxilla,1,1R,,50,,none
41229,26013,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,,dentary,1,1L,,25,,none
41229,26014,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,,75,,none
41229,26015,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",75,,crown
41229,26016,1C,222.5,220,225,2.00E+07,lizard,,,phalanges,2,,,,,
41229,26017,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,cf. Callisaurini,postorbital,4,,,100,,
41229,26018,1C,222.5,220,225,2.00E+07,lizard,Anguidae,,osteoderm,2,,,,,
41229,26019,1C,222.5,220,225,2.00E+07,lizard,,,femur,1,1L,,75,,
41229,26020,1C,222.5,220,225,2.00E+07,lizard,,,humerus,1,1L,,100,,
41229,26021,1C,222.5,220,225,2.00E+07,lizard,,,pelvis,1,1L,,25,,
41229,26022,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,Morphotype A,surangular_articular,1,1L,,100,,
41229,26023,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,,pterygoid,1,1L,,50,,
41229,26024,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,,parietal,1,1L,,50,,
41229,26025,1C,222.5,220,225,2.00E+07,lizard,,,interclavicle,1,,t shaped,100,,
41229,26026,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,Callisaurini,quadrate,1,1L,shallow conch,100,,
41229,26027,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,Callisaurini,premaxilla,1,,,75,,
41229,26028,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,,jugal,2,2R,,75,,
41229,26029,1C,222.5,220,225,2.00E+07,lizard,,,scapulocorocoid,2,2L,,75,,
41229,26030,1C,222.5,220,225,2.00E+07,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,26091,1D/E,227.5,225,230,2.00E+08,lizard,,,vertebra,28,,,,,
41229,26092,1D/E,227.5,225,230,2.00E+08,lizard,,,vertebra,14,,,,,
41229,26093,1D/E,227.5,225,230,2.00E+08,lizard,,,axis,1,,,,,
41229,26094,1D/E,227.5,225,230,2.00E+08,lizard,,,pelvis,8,8L,,50,,
41229,26095,1D/E,227.5,225,230,2.00E+08,lizard,,,pelvis,6,6R,,50,,
41229,26096,1D/E,227.5,225,230,2.00E+08,lizard,,,humerus,2,2L,1 burned,100,,
41229,26097,1D/E,227.5,225,230,2.00E+08,lizard,,,tibia,1,,,100,,
41229,26098,1D/E,227.5,225,230,2.00E+08,lizard,,,femur,5,5L,1 burned,100,,
41229,26099,1D/E,227.5,225,230,2.00E+08,lizard,,,femur,5,5R,,100,,
41229,26100,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,,parietal,1,,,50,,
41229,26101,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,,maxilla,1,1L,,50,,none
41229,26102,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,,dentary,1,1L,,75,,shaft
41229,26103,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,26104,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,,100,,crown
41229,26105,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1R,,75,,none
41229,26106,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",75,,shaft
41229,26107,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1R,"burned, closed mk, no tubercle",25,,none
41229,26108,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,Phrynosoma,frontal,1,,,75,,
41229,26109,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,Phrynosoma,dentary,1,1L,,25,,crown
41229,26110,1D/E,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,,braincase,1,,,,,
41229,26111,1D/E,227.5,225,230,2.00E+08,lizard,,,scapulocorocoid,3,3L,,75,,
41229,26112,1D/E,227.5,225,230,2.00E+08,lizard,,,scapulocorocoid,2,2R,,75,,
41229,26113,1D/E,227.5,225,230,2.00E+08,lizard,,,osteoderm,5,,,,,
41229,26172,E1/2 comp. pit 1,232.5,225,240,2.00E+08,lizard,,,vertebra,1,,,,,
41229,26181,1C,227.5,225,230,2.00E+08,lizard,,,vertebra,2,,,,,
41229,26182,1C,227.5,225,230,2.00E+08,lizard,,,femur,2,2L,,100,,
41229,26183,1C,227.5,225,230,2.00E+08,lizard,,,pelvis,3,3L,,50,,
41229,26184,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,26185,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,,parietal,1,,,100,,
41229,26186,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,,dentary,1,1R,,50,,shaft
41229,26187,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,,100,,crown
41229,26188,1C,227.5,225,230,2.00E+08,lizard,,,ulna,1,,,100,,
41229,26189,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1R,"highly coroded bone, closed mk",50,,shaft
41229,26190,1C,227.5,225,230,2.00E+08,lizard,Phrynosomatidae,Morphotype A,surangular_articular,1,1R,,75,,
41229,26211,1D/E,232.5,230,235,2.00E+09,lizard,,,vertebra,23,,,,,
41229,26212,1D/E,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,squamosal,1,1L,"3 short horns, burned",75,,
41229,26213,1D/E,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,squamosal,1,1R,"2 med horns, burned",75,,
41229,26214,1D/E,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,Phrynosoma,prefrontal,1,1L,,100,,
41229,26215,1D/E,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,parietal,1,1R,short horn,25,,
41229,26216,1D/E,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,Phrynosoma,frontal,1,,,75,,
41229,26217,1D/E,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,Phrynosoma,frontal,2,,frags,25,,
41229,26218,1D/E,232.5,230,235,2.00E+09,lizard,Anguidae,,osteoderm,9,,,,,
41229,26219,1D/E,232.5,230,235,2.00E+09,lizard,,,pelvis,1,1R,,25,,
41229,26220,1D/E,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,jugal,1,1L,,100,,
41229,26221,1D/E,232.5,230,235,2.00E+09,lizard,,,scapulocorocoid,3,3L,1 burned,100,,
41229,26222,1D/E,232.5,230,235,2.00E+09,lizard,,,scapulocorocoid,4,4R,,100,,
41229,26264,1C,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,,parietal,2,1R,,50,,
41229,26265,1C,232.5,230,235,2.00E+09,lizard,,,pelvis,1,1L,,25,,
41229,26266,1C,232.5,230,235,2.00E+09,lizard,,,femur,1,1R,,75,,
41229,26267,1C,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,,dentary,1,1L,no teeth preserved,50,,
41229,26268,1C,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,26269,1C,232.5,230,235,2.00E+09,lizard,Phrynosomatidae,,jugal,1,1R,,100,,
41229,26270,1C,232.5,230,235,2.00E+09,lizard,,,vertebra,5,,,,,
41229,26280,1D/E,232.5,230,235,2.00E+09,lizard,,,vertebra,1,,,,,
41229,26288,1C,232.5,230,235,2.00E+10,lizard,,,vertebra,15,,,,,
41229,26289,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,,100,,none
41229,26290,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",100,,none
41229,26291,1C,232.5,230,235,2.00E+10,lizard,,,humerus,1,1L,,100,,
41229,26292,1C,232.5,230,235,2.00E+10,lizard,,,femur,1,1R,,100,,
41229,26293,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,Morphotype B,surangular_articular,1,1L,,100,,
41229,26294,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,,parietal,1,1R,,50,,
41229,26295,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,26296,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,Phrynosoma,frontal,1,,,50,,
41229,26297,1C,232.5,230,235,2.00E+10,lizard,,,pelvis,2,2L,,50,,
41229,26298,1C,232.5,230,235,2.00E+10,lizard,,,pelvis,2,2R,,50,,
41229,26299,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,surangular_articular,1,1R,no lat horns,75,,
41229,26300,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",75,,crown
41229,26301,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,none
41229,26302,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,,dentary,1,1L,,25,,crown
41229,26303,1C,232.5,230,235,2.00E+10,lizard,,,dentary,1,1L,,25,,crown
41229,26304,1C,232.5,230,235,2.00E+10,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,crown
41229,26325,1C,237.5,235,240,2.00E+10,lizard,,,vertebra,15,,,,,
41229,26326,1C,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",75,,none
41229,26327,1C,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,,75,,none
41229,26328,1C,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,,dentary,1,1R,,75,Yes,shaft
41229,26329,1C,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,,maxilla,1,1R,covered in travertine,75,,none
41229,26330,1C,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,Phrynosoma,dentary,1,1R,,75,,none
41229,26331,1C,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,,braincase,1,,,,,
41229,26332,1C,237.5,235,240,2.00E+10,lizard,,,femur,1,1L,,100,,
41229,26333,1C,237.5,235,240,2.00E+10,lizard,,,tibia,1,,,100,,
41229,26334,1C,237.5,235,240,2.00E+10,lizard,,,pelvis,2,2L,,50,,
41229,26335,1C,237.5,235,240,2.00E+10,lizard,,,humerus,1,1R,,100,,
41229,26336,1C,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",75,,none
41229,26337,1C,237.5,235,240,2.00E+10,lizard,,,humerus,1,1R,,100,,
41229,26338,1C,237.5,235,240,2.00E+10,lizard,,,interclavicle,1,,t shaped,100,,
41229,26339,1C,237.5,235,240,2.00E+10,lizard,Anguidae,,osteoderm,1,,,,,
41229,26340,1C,237.5,235,240,2.00E+10,lizard,,,scapulocorocoid,1,1R,,100,,
41229,26341,1C,237.5,235,240,2.00E+10,lizard,,,femur,3,3R,,100,,
41229,26342,1C,237.5,235,240,2.00E+10,lizard,,,femur,1,1L,,75,,
41229,26343,1C,237.5,235,240,2.00E+10,lizard,,,tibia,4,,,100,,
41229,26344,1C,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,parietal,1,1L,short horn,50,,
41229,26366,1D,237.5,235,240,2.00E+10,lizard,,,vertebra,10,,,,,
41229,26367,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,,braincase,1,,,,,
41229,26368,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,26369,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,,parietal,1,,,100,,
41229,26370,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",75,,none
41229,26371,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,,100,,none
41229,26372,1D,237.5,235,240,2.00E+10,lizard,,,femur,3,3R,,100,,
41229,26373,1D,237.5,235,240,2.00E+10,lizard,,,humerus,2,2R,,100,,
41229,26374,1D,237.5,235,240,2.00E+10,lizard,,,pelvis,4,4L,,50,,
41229,26375,1D,237.5,235,240,2.00E+10,lizard,,,pelvis,4,4R,,50,,
41229,26376,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,parietal,1,,short horn,75,,
41229,26377,1D,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,Phrynosoma,frontal,1,,,75,,
41229,26378,1D,237.5,235,240,2.00E+10,lizard,,,scapulocorocoid,1,1L,burned,100,,
41229,26403,Unknown,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,Phrynosoma,prefrontal,1,1R,,75,,
41229,26404,Unknown,237.5,235,240,2.00E+10,lizard,,,femur,3,3L,1 burned,100,,
41229,26405,Unknown,237.5,235,240,2.00E+10,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,surangular,1,1L,no lat horns,100,,
41229,26410,1D,242.5,240,245,2.00E+11,lizard,,,vertebra,1,,,,,
41229,26411,1D,242.5,240,245,2.00E+11,lizard,,,humerus,1,1L,,100,,
41229,26412,1D,242.5,240,245,2.00E+11,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,frontal,1,,,100,,
41229,26413,1D,242.5,240,245,2.00E+11,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,frontal,1,,,75,,
41229,26414,1D,242.5,240,245,2.00E+11,lizard,,,scapulocorocoid,1,1R,,50,,
41229,26416,1D,242.5,240,245,2.00E+11,,,,,1,,,,,
41229,26454,1C,242.5,240,245,2.00E+11,lizard,,,vertebra,19,,,,,
41229,26455,1C,242.5,240,245,2.00E+11,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,26456,1C,242.5,240,245,2.00E+11,lizard,,,humerus,1,1L,burned,100,,
41229,26457,1C,242.5,240,245,2.00E+11,lizard,,,pelvis,1,1L,,75,,
41229,26458,1C,242.5,240,245,2.00E+11,lizard,,,pelvis,1,1R,,50,,
41229,26459,1C,242.5,240,245,2.00E+11,lizard,,,pelvis,1,1R,,25,,
41229,26460,1C,242.5,240,245,2.00E+11,lizard,,,humerus,1,1L,burned,100,,
41229,26461,1C,242.5,240,245,2.00E+11,lizard,,,tibia,1,,burned,100,,
41229,26489,1C,247.5,245,250,2.00E+12,lizard,,,vertebra,7,,,,,
41229,26490,1C,247.5,245,250,2.00E+12,lizard,,,pelvis,1,1L,,50,,
41229,26491,1C,247.5,245,250,2.00E+12,lizard,,,humerus,1,1L,burned,100,,
41229,26492,1C,247.5,245,250,2.00E+12,lizard,,,femur,1,1R,,100,,
41229,26493,1C,247.5,245,250,2.00E+12,lizard,,,femur,1,1R,,50,,
41229,26494,1C,247.5,245,250,2.00E+12,lizard,,,scapulocorocoid,1,1L,,100,,
41229,26495,1C,247.5,245,250,2.00E+12,lizard,,,pelvis,1,1R,,50,,
41229,26496,1C,247.5,245,250,2.00E+12,lizard,,,tibia,3,,,100,,
41229,26497,1C,247.5,245,250,2.00E+12,lizard,Phrynosomatidae,cf. Phrynosoma,quadrate,1,1L,deep conch,100,,
41229,26527,1C,252.5,250,255,2.00E+12,lizard,,,vertebra,17,,,,,
41229,26528,1C,252.5,250,255,2.00E+12,lizard,Phrynosomatidae,,dentary,1,1L,,50,,shaft
41229,26529,1C,252.5,250,255,2.00E+12,lizard,,,femur,1,1R,,100,,
41229,26530,1C,252.5,250,255,2.00E+12,lizard,Phrynosomatidae,,dentary,1,1L,,25,,none
41229,26531,1C,252.5,250,255,2.00E+12,lizard,,,dentary,1,1L,,25,,crown
41229,26532,1C,252.5,250,255,2.00E+12,lizard,Phrynosomatidae,cf. Sceloporinae,postorbital,1,,,100,,
41229,26533,1C,252.5,250,255,2.00E+12,lizard,Phrynosomatidae,,parietal,1,1L,,50,,
41229,26534,1C,252.5,250,255,2.00E+12,lizard,,,braincase,1,,sphenoid,,,
41229,26535,1C,252.5,250,255,2.00E+12,lizard,,,pelvis,1,1L,,50,,
41229,26536,1C,252.5,250,255,2.00E+12,lizard,cf. Phrynosomatidae,,jugal,1,1L,,75,,
41229,26537,1C,252.5,250,255,2.00E+12,lizard,Phrynosomatidae,Morphotype B,surangular_articular,1,1R,,100,,
41229,26538,1C,252.5,250,255,2.00E+12,lizard,,,scapulocorocoid,1,1L,,75,,
41229,26539,1C,252.5,250,255,2.00E+12,lizard,Phrynosomatidae,,pterygoid,1,1R,,50,,
41229,26540,1C,252.5,250,255,2.00E+12,lizard,,,humerus,1,1L,,75,,
41229,26541,1C,252.5,250,255,2.00E+12,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,26566,E 1/2 comp. pit 1,250,245,255,2.00E+12,lizard,,,vertebra,1,,,,,
41229,26571,1D,257.5,255,260,2.00E+13,lizard,,,vertebra,4,,,,,
41229,26572,1D,257.5,255,260,2.00E+13,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,,100,,none
41229,26573,1D,257.5,255,260,2.00E+13,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,,100,,none
41229,26574,1D,257.5,255,260,2.00E+13,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",50,,none
41229,26575,1D,257.5,255,260,2.00E+13,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1R,"closed mk, no tubercle",50,,none
41229,26576,1D,257.5,255,260,2.00E+13,lizard,,,pelvis,1,1L,,50,,
41229,26577,1D,257.5,255,260,2.00E+13,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,parietal,1,1L,short horn,50,,
41229,26594,1D,262.5,260,265,2.00E+13,lizard,,,vertebra,4,,,,,
41229,26595,1D,262.5,260,265,2.00E+13,lizard,,,longbones,1,,,,,
41229,26596,1D,262.5,260,265,2.00E+13,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1R,,100,,none
41229,26597,1D,262.5,260,265,2.00E+13,lizard,Anguidae,,osteoderm,3,,,,,
41229,26598,1D,262.5,260,265,2.00E+13,lizard,Phrynosomatidae,Phrynosoma,quadrate,1,1R,deep conch,100,,
41229,26599,1D,262.5,260,265,2.00E+13,lizard,Phrynosomatidae,Phrynosoma,prefrontal,1,1L,,75,,
41229,26623,1C,257.5,255,260,2.00E+13,lizard,,,vertebra,4,,,,,
41229,26624,1C,257.5,255,260,2.00E+13,lizard,Phrynosomatidae,,dentary,1,1R,,75,,crown
41229,26625,1C,257.5,255,260,2.00E+13,lizard,,,dentary,1,1L,,25,,shaft
41229,26626,1C,257.5,255,260,2.00E+13,lizard,,,femur,1,1R,burned,75,,
41229,26628,1C,257.5,255,260,2.00E+13,lizard,Phrynosomatidae,,parietal,1,1R,,50,,
41229,26629,1C,257.5,255,260,2.00E+13,lizard,,,braincase,1,,sphenoid,,,
41229,26638,1D,267.5,265,270,2.00E+14,lizard,,,vertebra,3,,,,,
41229,26639,1D,267.5,265,270,2.00E+14,lizard,Phrynosomatidae,Phrynosoma,frontal,1,,,75,,
41229,26664,1D,272.5,270,275,2.00E+14,lizard,,,vertebra,6,,,,,
41229,26686,1D,277.5,275,280,2.00E+14,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,none
41229,26688,1D,277.5,275,280,2.00E+14,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1R,,100,,none
41229,26689,1D,277.5,275,280,2.00E+14,lizard,,,vertebra,1,,,,,
41229,26690,1D,277.5,275,280,2.00E+14,lizard,Phrynosomatidae,Phrynosoma,frontal,1,1L,,25,,
41229,26691,1D,277.5,275,280,2.00E+14,lizard,,,femur,1,1L,,75,,
41229,26692,1D,277.5,275,280,2.00E+14,lizard,Phrynosomatidae,Phrynosoma,prefrontal,1,1R,,100,,
41229,26712,1D,282.5,280,285,2.00E+15,lizard,,,vertebra,2,,,,,
41229,26713,1D,282.5,280,285,2.00E+15,lizard,Phrynosomatidae,,parietal,1,,,100,,
41229,26714,1D,282.5,280,285,2.00E+15,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,dentary,1,1L,"closed mk, no tubercle",75,,none
41229,26715,1D,282.5,280,285,2.00E+15,lizard,Phrynosomatidae,,maxilla,1,1R,covered in travertine,100,,shaft
41229,26716,1D,282.5,280,285,2.00E+15,lizard,Phrynosomatidae,Phrynosoma,prefrontal,1,1R,,100,,
41229,26727,1D,287.5,285,290,2.00E+15,lizard,,,humerus,1,1L,,100,,
41229,26728,1D,287.5,285,290,2.00E+15,lizard,Phrynosomatidae,Phrynosoma,frontal,1,,,75,,
41229,26743,1D,292.5,290,295,2.00E+15,lizard,,,vertebra,1,,,,,
41229,26744,1D,292.5,290,295,2.00E+15,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,crown
41229,26745,1D,292.5,290,295,2.00E+15,lizard,,,ulna,1,,,100,,
41229,26746,1D,292.5,290,295,2.00E+15,lizard,Phrynosomatidae,cf. Phrynosoma douglasii species complex,surangular_articular,1,1R,no lat horns,75,,
41229,26751,1D,297.5,295,300,2.00E+15,lizard,,,vertebra,5,,,,,
41229,26752,1D,297.5,295,300,2.00E+15,lizard,,,humerus,1,1R,,100,,
41229,26753,1D,297.5,295,300,2.00E+15,lizard,,,femur,1,1R,,50,,
41229,26754,1D,297.5,295,300,2.00E+15,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,,100,,none
41229,26755,1D,297.5,295,300,2.00E+15,lizard,Phrynosomatidae,Phrynosoma douglasii species complex,parietal,1,,short horn,100,,
41229,26765,1E,297.5,295,300,2.00E+15,lizard,Phrynosomatidae,,dentary,1,1R,,75,,crown
41229,26766,1E,297.5,295,300,2.00E+15,lizard,,,femur,1,1L,,75,,
41229,26767,1E,297.5,295,300,2.00E+15,lizard,Phrynosomatidae,Morphotype A,surangular_articular,1,1L,,100,,
41229,26768,1E,297.5,295,300,2.00E+15,lizard,Phrynosomatidae,,jugal,1,1L,,100,,
41229,26769,1E,297.5,295,300,2.00E+15,lizard,Phrynosomatidae,,frontal,1,1L,,25,,
41229,26773,1,2.5,0,5,2A1,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, open meckels canal",75,No,
41229,26774,1,2.5,0,5,2A1,lizard,Phrynosomatidae,,dentary,1,1L,"tricuspid, with splenial",25,No,
41229,26775,1,2.5,0,5,2A1,lizard,Phrynosomatidae,,dentary,1,1L,ant. frag,25,No,
41229,26776,1,2.5,0,5,2A1,lizard,Phrynosomatidae,,dentary,1,1R,"trcuspid, missing ventral border",75,No,
41229,26777,1,2.5,0,5,2A1,lizard,Phrynosomatidae,,dentary,1,1L,"trcuspid, missing ventral border",25,No,
41229,26778,1,2.5,0,5,2A1,lizard,Teiidae,Teiinae,dentary,1,1L,"tricuspid posterior, ventral meckel groove, very deteriorated",75,No,shaft
41229,26779,1,2.5,0,5,2A1,lizard,,,dentary,1,,"small fragment, 1 slightly revurved tooth",0,No,
41229,26780,1,2.5,0,5,2A1,lizard,Phrynosomatidae,,dentary,1,1R,"unicispid, closed mk",50,No,
41229,26781,1E,2.5,0,5,2A1,lizard,Phrynosomatidae,,dentary,1,1R,"tricuspid, red teeth color",25,No,
41229,26782,1A,2.5,0,5,2A1,lizard,,,pelvis,1,1R,large,50,,
41229,26783,1,2.5,0,5,2A1,lizard,,,vertebra,2,,caudal vert,,,
41229,26784,1E,2.5,0,5,2A1,lizard,Phrynosomatidae,Phrynosoma,parietal,1,,horn? fragment,0,,
41229,26785,1E,2.5,0,5,2A1,lizard,,,vertebra,2,,caudal vert,,,
41229,26786,1A,2.5,0,5,2A1,lizard,,,vertebra,1,,trunk,,,
41229,26787,1E,2.5,0,5,2A1,lizard,,,radius,1,,,100,,
41229,26788,1E,2.5,0,5,2A1,lizard,,,phalanges,1,,,,,
41229,26789,1E,2.5,0,5,2A1,lizard,,,humerus,1,1L,,100,,
41229,26790,1,7.5,5,10,2A2,lizard,Teiidae,Teiinae,frontal,1,,"developed crastae cranii, developed anteromedial process",100,,
41229,26791,1,7.5,5,10,2A2,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,26792,1A,7.5,5,10,2A2,lizard,Phrynosomatidae,cf. Sceloporus,coronoid,1,1R,,100,,
41229,26793,1A,7.5,5,10,2A2,lizard,Phrynosomatidae,,dentary,1,1L,eroded teeth,75,No,crown
41229,26794,1A,7.5,5,10,2A2,lizard,,,scapulocorocoid,1,1R,,25,,
41229,26795,1D,7.5,5,10,2A2,lizard,Phrynosomatidae,,dentary,1,1L,ant. frag,25,No,
41229,26796,1D,7.5,5,10,2A2,lizard,Phrynosomatidae,,dentary,1,1L,tricuspid,25,No,
41229,26797,1D,7.5,5,10,2A2,lizard,,,dentary,1,,fragment,0,No,
41229,26798,1D,7.5,5,10,2A2,lizard,Phrynosomatidae,,frontal,1,,flat cristae cranii,100,,
41229,26799,1D,7.5,5,10,2A2,lizard,,,vertebra,1,,,,,
41229,26800,1E,7.5,5,10,2A2,lizard,Phrynosomatidae,,dentary,1,1L,"tricuspid, open meckels canal",75,No,
41229,26801,1E,7.5,5,10,2A2,lizard,,,pelvis,1,1L,,75,,
41229,26802,1E,7.5,5,10,2A2,lizard,Anguidae,Gerrhonotus,braincase,1,1L,prootic,100,,
41229,26803,1E,7.5,5,10,2A2,lizard,,,tibia,1,,,100,,
41229,26804,1E,7.5,5,10,2A2,lizard,,,vertebra,1,,,,,
41229,26805,1,7.5,5,10,2A2,lizard,,,vertebra,1,,,,,
41229,26806,1,12.5,10,15,2A3,lizard,Phrynosomatidae,cf. Sceloporus,frontal,1,,"deteriorated, wide interorbital margins",75,,shaft
41229,26807,1,12.5,10,15,2A3,lizard,,,vertebra,2,,,,,
